firstAuthor,IDP_dMRI_Trait,reportedTrait,samplesize,ftp,summaryStatistics,accessionId,efoTraits,genotypingTechnologies,pubmedId,publicationDate,journal,title,SampleDescription
Smith SM,ICVF_MCP,IDP dMRI ICVF Middle cerebellar peduncle,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004327/GCST90004327_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004327,GCST90004327,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_ML_L,IDP dMRI ICVF Medial lemniscus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004336/GCST90004336_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004336,GCST90004336,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_ML_R,IDP dMRI ICVF Medial lemniscus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004335/GCST90004335_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004335,GCST90004335,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_PCR_L,IDP dMRI ICVF Posterior corona radiata L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004354/GCST90004354_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004354,GCST90004354,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_PCR_R,IDP dMRI ICVF Posterior corona radiata R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004353/GCST90004353_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004353,GCST90004353,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_PCT,IDP dMRI ICVF Pontine crossing tract,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004328/GCST90004328_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004328,GCST90004328,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_PLIC_L,IDP dMRI ICVF Posterior limb of internal capsule L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004346/GCST90004346_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004346,GCST90004346,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_PLIC_R,IDP dMRI ICVF Posterior limb of internal capsule R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004345/GCST90004345_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004345,GCST90004345,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_PTC_L,IDP dMRI ICVF Posterior thalamic radiation L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004356/GCST90004356_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004356,GCST90004356,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_PTC_R,IDP dMRI ICVF Posterior thalamic radiation R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004355/GCST90004355_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004355,GCST90004355,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_RLIC_L,IDP dMRI ICVF Retrolenticular part of internal capsule L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004348/GCST90004348_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004348,GCST90004348,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_RLIC_R,IDP dMRI ICVF Retrolenticular part of internal capsule R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004347/GCST90004347_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004347,GCST90004347,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_sCC,IDP dMRI ICVF Splenium of corpus callosum,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004331/GCST90004331_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004331,GCST90004331,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SCP_L,IDP dMRI ICVF Superior cerebellar peduncle L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004340/GCST90004340_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004340,GCST90004340,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SCP_R,IDP dMRI ICVF Superior cerebellar peduncle R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004339/GCST90004339_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004339,GCST90004339,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SCR_L,IDP dMRI ICVF Superior corona radiata L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004352/GCST90004352_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004352,GCST90004352,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SCR_R,IDP dMRI ICVF Superior corona radiata R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004351/GCST90004351_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004351,GCST90004351,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SFOF_L,IDP dMRI ICVF Superior fronto-occipital fasciculus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004370/GCST90004370_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004370,GCST90004370,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SFOF_R,IDP dMRI ICVF Superior fronto-occipital fasciculus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004369/GCST90004369_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004369,GCST90004369,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SLF_L,IDP dMRI ICVF Superior longitudinal fasciculus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004368/GCST90004368_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004368,GCST90004368,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SLF_R,IDP dMRI ICVF Superior longitudinal fasciculus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004367/GCST90004367_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004367,GCST90004367,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SS_L,IDP dMRI ICVF Sagittal stratum L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004358/GCST90004358_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004358,GCST90004358,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_SS_R,IDP dMRI ICVF Sagittal stratum R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004357/GCST90004357_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004357,GCST90004357,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_Tp_L,IDP dMRI ICVF Tapetum L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004374/GCST90004374_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004374,GCST90004374,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_Tp_R,IDP dMRI ICVF Tapetum R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004373/GCST90004373_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004373,GCST90004373,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_UF_L,IDP dMRI ICVF Uncinate fasciculus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004372/GCST90004372_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004372,GCST90004372,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_UF_R,IDP dMRI ICVF Uncinate fasciculus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004371/GCST90004371_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004371,GCST90004371,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_ACR_L,IDP dMRI ISOVF Anterior corona radiata L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004500/GCST90004500_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004500,GCST90004500,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_ACR_R,IDP dMRI ISOVF Anterior corona radiata R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004499/GCST90004499_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004499,GCST90004499,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_ALIC_L,IDP dMRI ISOVF Anterior limb of internal capsule L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004494/GCST90004494_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004494,GCST90004494,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_ALIC_R,IDP dMRI ISOVF Anterior limb of internal capsule R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004493/GCST90004493_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004493,GCST90004493,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_bCC,IDP dMRI ISOVF Body of corpus callosum,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004480/GCST90004480_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004480,GCST90004480,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_CGC_L,IDP dMRI ISOVF Cingulum cingulate gyrus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004512/GCST90004512_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004512,GCST90004512,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_CGC_R,IDP dMRI ISOVF Cingulum cingulate gyrus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004511/GCST90004511_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004511,GCST90004511,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_CGH_L,IDP dMRI ISOVF Cingulum hippocampus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004514/GCST90004514_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004514,GCST90004514,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_CGH_R,IDP dMRI ISOVF Cingulum hippocampus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004513/GCST90004513_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004513,GCST90004513,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_CP_L,IDP dMRI ISOVF Cerebral peduncle L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004492/GCST90004492_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004492,GCST90004492,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_CP_R,IDP dMRI ISOVF Cerebral peduncle R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004491/GCST90004491_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004491,GCST90004491,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_CST_L,IDP dMRI ISOVF Corticospinal tract L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004484/GCST90004484_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004484,GCST90004484,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_CST_R,IDP dMRI ISOVF Corticospinal tract R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004483/GCST90004483_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004483,GCST90004483,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_EC_L,IDP dMRI ISOVF External capsule L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004510/GCST90004510_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004510,GCST90004510,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_EC_R,IDP dMRI ISOVF External capsule R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004509/GCST90004509_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004509,GCST90004509,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_Fx,IDP dMRI ISOVF Fornix,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004482/GCST90004482_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004482,GCST90004482,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_FxST_L,IDP dMRI ISOVF Fornix cres+Stria terminalis L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004516/GCST90004516_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004516,GCST90004516,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_FxST_R,IDP dMRI ISOVF Fornix cres+Stria terminalis R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004515/GCST90004515_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004515,GCST90004515,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_gCC,IDP dMRI ISOVF Genu of corpus callosum,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004479/GCST90004479_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004479,GCST90004479,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_ICP_L,IDP dMRI ISOVF Inferior cerebellar peduncle L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004488/GCST90004488_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004488,GCST90004488,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_ICP_R,IDP dMRI ISOVF Inferior cerebellar peduncle R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004487/GCST90004487_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004487,GCST90004487,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_MCP,IDP dMRI ISOVF Middle cerebellar peduncle,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004477/GCST90004477_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004477,GCST90004477,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_ML_L,IDP dMRI ISOVF Medial lemniscus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004486/GCST90004486_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004486,GCST90004486,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_ML_R,IDP dMRI ISOVF Medial lemniscus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004485/GCST90004485_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004485,GCST90004485,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ISOVF_PCR_L,IDP dMRI ISOVF Posterior corona radiata L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004504/GCST90004504_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004504,GCST90004504,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
